Facet,RunName,Iteration,AUC
B,Similarity to housekeeping genes,91,0.7293447293447294
B,Similarity to housekeeping genes,92,0.6059829059829059
B,Similarity to housekeeping genes,93,0.6871794871794872
B,Similarity to housekeeping genes,94,0.7245014245014245
B,Similarity to housekeeping genes,95,0.7210826210826211
B,Similarity to housekeeping genes,96,0.6672364672364672
B,Similarity to housekeeping genes,97,0.7250712250712251
B,Similarity to housekeeping genes,98,0.7350427350427351
B,Similarity to housekeeping genes,99,0.6282051282051282
B,Similarity to housekeeping genes,100,0.6849002849002849
B,Similarity to remaining genes,1,0.7148148148148148
B,Similarity to remaining genes,2,0.7176638176638177
B,Similarity to remaining genes,3,0.7304843304843305
B,Similarity to remaining genes,4,0.666951566951567
B,Similarity to remaining genes,5,0.6566951566951567
B,Similarity to remaining genes,6,0.6635327635327636
B,Similarity to remaining genes,7,0.7165242165242165
B,Similarity to remaining genes,8,0.6686609686609687
B,Similarity to remaining genes,9,0.6393162393162393
B,Similarity to remaining genes,10,0.6632478632478632
B,Similarity to remaining genes,11,0.6575498575498575
B,Similarity to remaining genes,12,0.6
B,Similarity to remaining genes,13,0.7034188034188035
B,Similarity to remaining genes,14,0.7589743589743589
B,Similarity to remaining genes,15,0.7831908831908831
B,Similarity to remaining genes,16,0.7051282051282052
B,Similarity to remaining genes,17,0.7421652421652422
B,Similarity to remaining genes,18,0.676923076923077
B,Similarity to remaining genes,19,0.7002849002849003
B,Similarity to remaining genes,20,0.6586894586894587
B,Similarity to remaining genes,21,0.7507122507122507
B,Similarity to remaining genes,22,0.7025641025641025
B,Similarity to remaining genes,23,0.692022792022792
B,Similarity to remaining genes,24,0.721937321937322
B,Similarity to remaining genes,25,0.7464387464387464
B,Similarity to remaining genes,26,0.711965811965812
B,Similarity to remaining genes,27,0.6757834757834758
B,Similarity to remaining genes,28,0.6692307692307692
B,Similarity to remaining genes,29,0.7284900284900285
B,Similarity to remaining genes,30,0.6874643874643874
B,Similarity to remaining genes,31,0.6695156695156695
B,Similarity to remaining genes,32,0.6871794871794872
B,Similarity to remaining genes,33,0.7823361823361823
B,Similarity to remaining genes,34,0.6128205128205129
B,Similarity to remaining genes,35,0.7188034188034188
B,Similarity to remaining genes,36,0.7222222222222222
B,Similarity to remaining genes,37,0.7242165242165243
B,Similarity to remaining genes,38,0.7002849002849003
B,Similarity to remaining genes,39,0.6532763532763532
B,Similarity to remaining genes,40,0.6424501424501424
B,Similarity to remaining genes,41,0.6572649572649573
B,Similarity to remaining genes,42,0.6159544159544159
B,Similarity to remaining genes,43,0.6225071225071225
B,Similarity to remaining genes,44,0.5672364672364673
B,Similarity to remaining genes,45,0.8082621082621083
B,Similarity to remaining genes,46,0.6025641025641025
B,Similarity to remaining genes,47,0.7347578347578347
B,Similarity to remaining genes,48,0.6962962962962963
B,Similarity to remaining genes,49,0.6655270655270655
B,Similarity to remaining genes,50,0.5897435897435898
B,Similarity to remaining genes,51,0.6911680911680912
B,Similarity to remaining genes,52,0.7128205128205128
B,Similarity to remaining genes,53,0.6923076923076923
B,Similarity to remaining genes,54,0.6854700854700855
B,Similarity to remaining genes,55,0.7794871794871795
B,Similarity to remaining genes,56,0.7153846153846154
B,Similarity to remaining genes,57,0.7575498575498576
B,Similarity to remaining genes,58,0.7336182336182336
B,Similarity to remaining genes,59,0.6837606837606838
B,Similarity to remaining genes,60,0.6849002849002849
B,Similarity to remaining genes,61,0.6786324786324787
B,Similarity to remaining genes,62,0.6148148148148148
B,Similarity to remaining genes,63,0.6304843304843305
B,Similarity to remaining genes,64,0.7450142450142451
B,Similarity to remaining genes,65,0.6846153846153846
B,Similarity to remaining genes,66,0.5968660968660968
B,Similarity to remaining genes,67,0.6792022792022792
B,Similarity to remaining genes,68,0.7527065527065527
B,Similarity to remaining genes,69,0.692022792022792
B,Similarity to remaining genes,70,0.617948717948718
B,Similarity to remaining genes,71,0.7461538461538462
B,Similarity to remaining genes,72,0.652991452991453
B,Similarity to remaining genes,73,0.6737891737891738
B,Similarity to remaining genes,74,0.7045584045584046
B,Similarity to remaining genes,75,0.7111111111111111
B,Similarity to remaining genes,76,0.7125356125356125
B,Similarity to remaining genes,77,0.7022792022792023
B,Similarity to remaining genes,78,0.7236467236467237
B,Similarity to remaining genes,79,0.6504273504273504
B,Similarity to remaining genes,80,0.6797720797720798
B,Similarity to remaining genes,81,0.6737891737891738
B,Similarity to remaining genes,82,0.7196581196581197
B,Similarity to remaining genes,83,0.6957264957264957
B,Similarity to remaining genes,84,0.6578347578347579
B,Similarity to remaining genes,85,0.715954415954416
B,Similarity to remaining genes,86,0.7193732193732194
B,Similarity to remaining genes,87,0.7444444444444445
B,Similarity to remaining genes,88,0.7555555555555555
B,Similarity to remaining genes,89,0.7005698005698006
B,Similarity to remaining genes,90,0.6125356125356125
B,Similarity to remaining genes,91,0.676923076923077
B,Similarity to remaining genes,92,0.7467236467236468
B,Similarity to remaining genes,93,0.6863247863247863
B,Similarity to remaining genes,94,0.6843304843304844
B,Similarity to remaining genes,95,0.6977207977207978
B,Similarity to remaining genes,96,0.6834757834757835
B,Similarity to remaining genes,97,0.7162393162393162
B,Similarity to remaining genes,98,0.7435897435897436
B,Similarity to remaining genes,99,0.7313390313390313
B,Similarity to remaining genes,100,0.6923076923076923
B,All feature sets,1,0.719088319088319
B,All feature sets,2,0.8678062678062678
B,All feature sets,3,0.7350427350427351
B,All feature sets,4,0.7333333333333333
B,All feature sets,5,0.7168091168091169
B,All feature sets,6,0.7803418803418803
B,All feature sets,7,0.7689458689458689
B,All feature sets,8,0.7247863247863248
B,All feature sets,9,0.7099715099715099
B,All feature sets,10,0.7478632478632479
B,All feature sets,11,0.701994301994302
B,All feature sets,12,0.7737891737891738
B,All feature sets,13,0.6723646723646723
B,All feature sets,14,0.7245014245014245
B,All feature sets,15,0.7806267806267806
B,All feature sets,16,0.7339031339031339
B,All feature sets,17,0.8074074074074075
B,All feature sets,18,0.7091168091168091
B,All feature sets,19,0.6566951566951567
B,All feature sets,20,0.7945868945868946
B,All feature sets,21,0.8042735042735043
B,All feature sets,22,0.621937321937322
B,All feature sets,23,0.7293447293447294
B,All feature sets,24,0.6518518518518519
B,All feature sets,25,0.6658119658119658
B,All feature sets,26,0.7772079772079772
B,All feature sets,27,0.7891737891737892
B,All feature sets,28,0.6928774928774929
B,All feature sets,29,0.7638176638176638
B,All feature sets,30,0.6968660968660969
B,All feature sets,31,0.7373219373219373
B,All feature sets,32,0.7307692307692307
B,All feature sets,33,0.6242165242165242
B,All feature sets,34,0.6837606837606838
B,All feature sets,35,0.6991452991452991
B,All feature sets,36,0.6786324786324787
B,All feature sets,37,0.7227920227920228
B,All feature sets,38,0.6723646723646723
B,All feature sets,39,0.7584045584045584
B,All feature sets,40,0.6974358974358974
B,All feature sets,41,0.7253561253561254
B,All feature sets,42,0.707977207977208
B,All feature sets,43,0.7002849002849003
B,All feature sets,44,0.7846153846153846
B,All feature sets,45,0.7262108262108262
B,All feature sets,46,0.7031339031339031
B,All feature sets,47,0.715954415954416
B,All feature sets,48,0.7564102564102564
B,All feature sets,49,0.7703703703703704
B,All feature sets,50,0.7777777777777778
B,All feature sets,51,0.6564102564102564
B,All feature sets,52,0.7424501424501424
B,All feature sets,53,0.7726495726495727
B,All feature sets,54,0.7233618233618233
B,All feature sets,55,0.6794871794871795
B,All feature sets,56,0.6746438746438747
B,All feature sets,57,0.715954415954416
B,All feature sets,58,0.6746438746438747
B,All feature sets,59,0.6923076923076923
B,All feature sets,60,0.7472934472934473
B,All feature sets,61,0.6757834757834758
B,All feature sets,62,0.7769230769230769
B,All feature sets,63,0.6866096866096866
B,All feature sets,64,0.7270655270655271
B,All feature sets,65,0.6358974358974359
B,All feature sets,66,0.6914529914529914
B,All feature sets,67,0.7498575498575498
B,All feature sets,68,0.8136752136752137
B,All feature sets,69,0.7863247863247863
B,All feature sets,70,0.7319088319088319
B,All feature sets,71,0.7484330484330485
B,All feature sets,72,0.6923076923076923
B,All feature sets,73,0.8333333333333334
B,All feature sets,74,0.6860398860398861
B,All feature sets,75,0.7384615384615385
B,All feature sets,76,0.7111111111111111
B,All feature sets,77,0.6925925925925925
B,All feature sets,78,0.6783475783475783
B,All feature sets,79,0.6467236467236467
B,All feature sets,80,0.752991452991453
B,All feature sets,81,0.7518518518518519
B,All feature sets,82,0.7515669515669515
B,All feature sets,83,0.7267806267806268
B,All feature sets,84,0.7538461538461538
B,All feature sets,85,0.733048433048433
B,All feature sets,86,0.7310541310541311
B,All feature sets,87,0.6923076923076923
B,All feature sets,88,0.7
B,All feature sets,89,0.8125356125356126
B,All feature sets,90,0.676923076923077
B,All feature sets,91,0.729059829059829
B,All feature sets,92,0.6544159544159545
B,All feature sets,93,0.7284900284900285
B,All feature sets,94,0.8216524216524217
B,All feature sets,95,0.7735042735042735
B,All feature sets,96,0.8042735042735043
B,All feature sets,97,0.7461538461538462
B,All feature sets,98,0.7313390313390313
B,All feature sets,99,0.6678062678062678
B,All feature sets,100,0.6831908831908832
C,All genome composition feature sets,1,0.7578347578347578
C,All genome composition feature sets,2,0.7831908831908831
C,All genome composition feature sets,3,0.7527065527065527
C,All genome composition feature sets,4,0.6994301994301995
C,All genome composition feature sets,5,0.7276353276353277
C,All genome composition feature sets,6,0.6863247863247863
C,All genome composition feature sets,7,0.7136752136752137
C,All genome composition feature sets,8,0.6632478632478632
C,All genome composition feature sets,9,0.8096866096866097
C,All genome composition feature sets,10,0.7484330484330485
C,All genome composition feature sets,11,0.7653846153846153
C,All genome composition feature sets,12,0.735897435897436
C,All genome composition feature sets,13,0.7478632478632479
C,All genome composition feature sets,14,0.7452991452991453
C,All genome composition feature sets,15,0.6911680911680912
C,All genome composition feature sets,16,0.7706552706552706
C,All genome composition feature sets,17,0.7450142450142451
C,All genome composition feature sets,18,0.6581196581196581
C,All genome composition feature sets,19,0.7757834757834757
C,All genome composition feature sets,20,0.7660968660968661
C,All genome composition feature sets,21,0.7088319088319088
C,All genome composition feature sets,22,0.7407407407407407
C,All genome composition feature sets,23,0.7350427350427351
C,All genome composition feature sets,24,0.739031339031339
C,All genome composition feature sets,25,0.7415954415954416
C,All genome composition feature sets,26,0.7461538461538462
C,All genome composition feature sets,27,0.6709401709401709
C,All genome composition feature sets,28,0.7535612535612536
C,All genome composition feature sets,29,0.7894586894586895
C,All genome composition feature sets,30,0.8170940170940171
C,All genome composition feature sets,31,0.7245014245014245
C,All genome composition feature sets,32,0.7205128205128205
C,All genome composition feature sets,33,0.7227920227920228
C,All genome composition feature sets,34,0.7621082621082621
C,All genome composition feature sets,35,0.7823361823361823
C,All genome composition feature sets,36,0.7658119658119659
C,All genome composition feature sets,37,0.7606837606837606
C,All genome composition feature sets,38,0.7888888888888889
C,All genome composition feature sets,39,0.7524216524216524
C,All genome composition feature sets,40,0.6985754985754986
C,All genome composition feature sets,41,0.7754985754985755
C,All genome composition feature sets,42,0.7652421652421653
C,All genome composition feature sets,43,0.7632478632478632
C,All genome composition feature sets,44,0.7376068376068377
C,All genome composition feature sets,45,0.6917378917378917
C,All genome composition feature sets,46,0.6826210826210827
C,All genome composition feature sets,47,0.7279202279202279
C,All genome composition feature sets,48,0.7284900284900285
C,All genome composition feature sets,49,0.7603988603988604
C,All genome composition feature sets,50,0.7472934472934473
C,All genome composition feature sets,51,0.7541310541310541
C,All genome composition feature sets,52,0.8051282051282052
C,All genome composition feature sets,53,0.7783475783475784
C,All genome composition feature sets,54,0.7008547008547008
C,All genome composition feature sets,55,0.7091168091168091
C,All genome composition feature sets,56,0.8045584045584045
C,All genome composition feature sets,57,0.7270655270655271
C,All genome composition feature sets,58,0.6572649572649573
C,All genome composition feature sets,59,0.7008547008547008
C,All genome composition feature sets,60,0.6897435897435897
C,All genome composition feature sets,61,0.7586894586894587
C,All genome composition feature sets,62,0.7282051282051282
C,All genome composition feature sets,63,0.676923076923077
C,All genome composition feature sets,64,0.7843304843304844
C,All genome composition feature sets,65,0.692022792022792
C,All genome composition feature sets,66,0.7262108262108262
C,All genome composition feature sets,67,0.7034188034188035
C,All genome composition feature sets,68,0.68005698005698
C,All genome composition feature sets,69,0.6621082621082621
C,All genome composition feature sets,70,0.6971509971509972
C,All genome composition feature sets,71,0.7421652421652422
C,All genome composition feature sets,72,0.7356125356125356
C,All genome composition feature sets,73,0.7857549857549857
C,All genome composition feature sets,74,0.7512820512820513
C,All genome composition feature sets,75,0.7273504273504273
C,All genome composition feature sets,76,0.7666666666666667
C,All genome composition feature sets,77,0.7723646723646723
C,All genome composition feature sets,78,0.7008547008547008
C,All genome composition feature sets,79,0.7324786324786324
C,All genome composition feature sets,80,0.7387464387464387
C,All genome composition feature sets,81,0.7210826210826211
C,All genome composition feature sets,82,0.7336182336182336
C,All genome composition feature sets,83,0.7888888888888889
C,All genome composition feature sets,84,0.6749287749287749
C,All genome composition feature sets,85,0.7615384615384615
C,All genome composition feature sets,86,0.7866096866096867
C,All genome composition feature sets,87,0.7715099715099715
C,All genome composition feature sets,88,0.784045584045584
C,All genome composition feature sets,89,0.7339031339031339
C,All genome composition feature sets,90,0.7817663817663818
C,All genome composition feature sets,91,0.6680911680911681
C,All genome composition feature sets,92,0.698005698005698
C,All genome composition feature sets,93,0.7732193732193732
C,All genome composition feature sets,94,0.6601139601139601
C,All genome composition feature sets,95,0.6672364672364672
C,All genome composition feature sets,96,0.7264957264957265
C,All genome composition feature sets,97,0.7695156695156695
C,All genome composition feature sets,98,0.7849002849002849
C,All genome composition feature sets,99,0.7042735042735043
C,All genome composition feature sets,100,0.8025641025641026
